eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude
7406430,2004,9,29,18,38,11.02,-76.982,-5.597,25.8,5.14,0
7441168,2004,11,24,16,19,50.76,-80.519,-0.796,25,5.07,0
7449829,2004,12,19,2,30,6.92,-76.299,-4.204,50,5.17,0
7461761,2005,1,15,11,40,36.8,-80.781,-3.621,29.9,5.04,0
7463084,2005,1,21,4,30,29.62,-80.92,-1.153,15,5.4,0
7463160,2005,1,21,13,45,14.05,-80.902,-1.195,10,5.99,0
7463197,2005,1,21,16,47,2.18,-81.085,-1.173,20,5,0
7463300,2005,1,22,1,12,13.27,-80.911,-1.144,18.5,5.12,0
7463631,2005,1,23,10,6,7.55,-80.874,-1.287,17.2,4.96,0
7463877,2005,1,24,6,11,51.56,-80.758,-2.399,25,5.56,0
7464039,2005,1,24,23,23,25.92,-80.829,-1.413,15,6.1,0
7464043,2005,1,24,23,26,50.78,-80.833,-1.403,15,5.81,0
7464049,2005,1,24,23,59,33.42,-80.941,-1.422,26,5.07,0
7466119,2005,1,28,9,26,18.89,-81.232,-1.187,15,5.99,0
7466300,2005,1,28,15,46,46.09,-81.22,-1.182,15,5.92,0
7467193,2005,1,30,7,6,47.41,-81.062,-0.884,20,5.67,0
7473001,2005,2,17,20,42,58.05,-81.184,-1.786,14,5.5,0
7485652,2005,3,27,8,3,35.93,-80.902,-1.281,19.8,5.12,0
7380573,2005,5,13,19,17,59.43,-80.638,-3.802,41.3,4.97,0
7381720,2005,5,21,5,11,34.59,-80.923,-3.334,37.1,6.35,0
7382740,2005,5,29,17,52,17.48,-80.974,-3.204,33.7,5.02,0
7144406,2005,6,21,10,3,51.09,-77.91,-1.788,157.2,4.96,0
7144708,2005,6,24,13,11,47.84,-81.147,-5.907,26.1,5.26,0
7553913,2005,9,17,16,51,59.42,-82.703,3.898,15.9,5.16,0
7553933,2005,9,18,1,24,51.74,-82.675,3.913,10,5.39,0
7553936,2005,9,18,6,14,1.15,-82.677,3.936,10,5.47,0
7951634,2005,9,26,1,55,38.93,-76.388,-5.742,130.6,7.5,0
7704978,2005,10,31,2,10,27.82,-78.708,-5.885,36.1,5.32,0
7706617,2005,11,5,9,10,59.46,-80.562,-2.038,35,5.12,0
7706696,2005,11,9,11,33,12.66,-77.007,-1.049,247,5.87,0
8029451,2005,12,20,16,34,48.93,-80.956,-1.957,14.6,5.35,0
7997247,2005,12,23,21,47,27.15,-77.585,-1.457,189.4,6.12,0
10597655,2006,3,5,5,28,31.66,-76.99,-3.464,117.9,5.15,0
10699037,2006,6,21,12,40,58.3,-77.41,-1.985,164.4,5.33,0
8496024,2006,6,27,13,41,13.49,-79.674,-2.841,15,5.17,0
8860120,2006,10,31,9,55,27.37,-77.842,-1.445,175.3,5.41,0
8943379,2006,11,9,9,23,18.21,-76.747,-5.591,40.9,5.21,0
10380807,2007,1,6,6,27,20.6,-77.976,-1.548,168.5,4.97,0
11501960,2007,2,13,14,56,42.63,-77.889,-1.533,170.9,5.57,0
11508511,2007,2,23,14,12,25.97,-78.132,-1.646,158.1,5.03,0
11691567,2007,3,6,13,5,8.37,-76.455,2.12,15,5.19,0
11696100,2007,3,13,14,50,48.7,-77.069,-5.507,25,5.21,0
11707867,2007,3,28,20,57,25.07,-77.745,-1.473,182.3,5.25,0
11931782,2007,4,22,11,57,41.47,-81.317,-3.749,42.5,5.42,0
12677498,2007,6,11,0,19,38.91,-79.051,-3.263,78.6,5.07,0
12677586,2007,6,11,3,57,14.64,-77.168,-2.216,144.5,5.06,0
13199006,2007,7,21,18,58,12.81,-78.121,-1.626,163.2,5.23,0
12961035,2007,9,10,1,49,13.44,-77.947,2.948,28.8,6.75,0
13204111,2007,9,26,4,43,17.05,-79.314,-3.957,98.7,5.93,0
13250848,2007,10,27,20,38,22.62,-77.916,-0.615,10,5.19,0
13267208,2007,11,16,3,12,59.04,-77.854,-2.421,120.5,6.78,0
13286767,2007,12,10,18,19,5,-80.1,0.572,27.6,5.05,0
13342429,2008,1,26,17,59,48.43,-80.532,-2.909,42.7,5.18,0
10623570,2008,2,23,3,23,7.29,-78.709,3.981,15,5.08,0
13388132,2008,7,4,6,2,48.63,-77.718,-1.482,184.4,5.22,0
11133625,2008,7,18,5,41,52.45,-80.402,-1.947,48.2,5.05,0
11207917,2008,8,18,15,38,7.26,-80.806,-5.804,35.8,5.07,0
11226751,2008,9,2,17,20,59.09,-76.008,2.928,15,5.24,0
11667447,2009,2,8,20,49,23.75,-79.107,-2.615,82.6,5.02,0
11667470,2009,2,9,14,9,2.36,-81.199,-6.653,15,5.88,0
11677912,2009,2,15,10,4,50.25,-80.945,-5.831,30,6.05,0
11730851,2009,2,21,22,47,30.67,-78.134,-2.8,24.8,5.03,0
12062029,2009,3,26,17,35,15.74,-81.409,-5.761,15,5.83,0
13439240,2009,5,1,0,34,9.64,-77.512,-1.665,188.3,5.11,0
13324951,2009,7,3,10,4,54.17,-75.674,3.682,25,5.31,0
13441783,2009,7,19,8,35,42.11,-80.482,-1.766,28.4,5.44,0
13653019,2009,8,27,14,56,37.87,-81.354,-5.521,15,5.26,0
13836460,2009,10,9,18,11,36.81,-77.904,-1.021,17.5,5.19,0
13856801,2009,10,15,1,43,0.54,-80.231,-4.55,59.8,5.24,0
13937609,2009,11,15,17,36,47.92,-82.945,3.265,18.9,5.22,0
14196207,2009,12,18,14,30,2.73,-76.311,3.025,163.5,5.14,0
14342499,2010,2,28,10,26,53.37,-80.548,-1.193,54.3,5.26,0
14506931,2010,3,26,1,56,37.64,-78.272,-1.264,15,4.96,0
14510063,2010,3,27,23,50,17.21,-80.749,-4.757,33.7,5.14,0
14569138,2010,4,12,5,51,30.38,-77.409,-4.541,40.7,5.2,0
14712746,2010,5,19,4,15,43.16,-77.521,-5.143,134.8,6.02,0
14787782,2010,6,26,18,40,13.9,-77.233,-4.768,118.6,5.16,0
15048996,2010,7,29,19,34,44.28,-75.146,3.935,33.1,5.06,0
15082104,2010,8,12,11,54,15.36,-77.378,-1.289,209.8,7.08,0
15152994,2010,9,2,13,28,10.64,-76.082,-6.624,42.6,5.14,0
15183610,2010,9,11,18,55,23.94,-80.584,-4.277,50.1,5.21,0
15236690,2010,10,9,14,4,47.08,-76.646,-2.748,122.8,5.16,0
15671636,2010,11,25,4,19,39.74,-79.964,0.402,26.1,5.36,0
16587450,2011,4,10,21,33,10.99,-82.647,3.931,17.4,4.97,0
16459948,2011,4,25,22,22,12.75,-78.042,-2.831,25,5.14,0
16506961,2011,5,12,2,36,3.55,-81.666,-1.724,22.7,5.04,0
16632952,2011,6,18,22,11,19.59,-80.935,-5.936,38.5,5.12,0
16632960,2011,6,19,0,20,5.21,-81.073,-6.061,25,5.6,0
16990802,2011,7,23,12,53,2.15,-82.657,3.817,10,5.02,0
16887050,2011,7,25,18,25,10.89,-76.63,-5.383,119.3,5.17,0
16899224,2011,7,26,20,58,28.82,-76.732,-2.725,122.5,5.01,0
16950929,2011,8,15,2,53,18.96,-77.017,-1.855,185,5.74,0
17267898,2011,9,25,0,35,4.95,-81.846,-6.019,11.5,5.08,0
17341729,2011,10,13,15,6,16.36,-75.569,-6.61,15,5.15,0
17528407,2011,11,9,18,22,57.37,-77.439,-4.604,30,5.19,0
17542862,2011,11,17,1,57,3.9,-81.688,-1.733,15,5.99,0
600190187,2012,1,10,18,7,11.79,-80.499,-0.777,36.8,5.12,0
600342407,2012,2,8,10,54,41.08,-79.313,0.676,55,5.23,0
600652900,2012,2,11,4,44,23.28,-76.582,-6.343,10,5.12,0
600847133,2012,4,3,3,8,4.66,-80.771,-5.224,37.2,5.15,0
601109566,2012,6,8,4,19,0.84,-81.598,-1.74,18.4,4.96,0
601125304,2012,6,16,0,19,37.19,-76.321,-2.264,33.8,5.18,0
601128940,2012,6,18,13,34,47.46,-78.807,-1.067,15,5.15,0
601485570,2012,7,30,5,19,44.24,-80.839,-1.927,24.1,4.97,0
601768557,2012,9,30,16,31,34.14,-76.386,1.921,155,7.24,0
601848635,2012,10,25,20,49,35.03,-76.208,-5.96,22.7,5.22,0
601890528,2012,11,13,1,56,42.03,-81.67,-1.823,15,5.1,0
606632429,2012,11,28,3,9,48.87,-76.122,-4.59,123.8,5.67,0
601995193,2012,11,29,7,9,14.12,-81.134,-6.679,23.6,5.37,0
602323942,2013,1,15,22,34,48.77,-80.988,-5.735,31.2,5.16,0
602430285,2013,2,9,14,16,7.47,-77.443,1.078,148.2,6.97,0
603067069,2013,6,10,14,21,13.43,-81.635,-5.607,17.5,5.02,0
608161305,2013,8,12,9,49,31.53,-81.969,-5.423,10,6.21,0
603487596,2013,9,26,17,44,17.71,-76.465,-5.98,35,5.15,0
603947032,2014,1,9,12,50,18.12,-75.92,2.969,24.7,5.01,0
604009308,2014,1,26,5,10,30.72,-80.864,-3.856,35.9,5.34,0
604106448,2014,3,9,20,29,54.09,-79.365,1.623,15,5.62,0
606813501,2014,3,15,23,51,33.2,-80.941,-5.668,32.5,6.28,0
604366197,2014,3,25,9,56,29.97,-79.286,-2.279,25,5.19,0
604727835,2014,6,16,6,39,32.99,-79.381,1.659,16,5.72,0
610571647,2014,8,3,21,2,43.31,-80.918,-3.959,33.7,5.54,0
605132230,2014,8,4,3,20,7.92,-81.6,-6.932,14.8,5.33,0
605145530,2014,8,12,19,58,0.05,-78.428,-0.083,12.5,5.08,0
610573194,2014,10,20,19,33,23,-77.919,0.7,15,5.61,0
605736877,2014,11,26,11,18,34.03,-79.789,-2.941,35,5.19,0
606395759,2014,12,3,12,59,28.53,-76.841,-2.159,162.3,5.21,0
606411980,2014,12,21,17,40,41.63,-77.914,-0.37,20,5,0
606582775,2015,1,16,11,39,22.42,-80.089,-3.392,75,5.22,0
606632840,2015,2,1,23,32,59.21,-76.638,-3.956,108.7,5.01,0
606759144,2015,2,22,12,56,24.23,-76.45,2.73,152.3,5.55,0
610587174,2015,3,27,21,59,37.96,-77.644,-1.271,189,5.53,0
607213198,2015,4,28,11,19,50.26,-79.732,-2.142,83.8,5.37,0
607255662,2015,5,20,22,34,28.94,-77.64,-3.087,10,5.31,0
607272249,2015,5,30,6,26,6.01,-79.535,1.212,24,5.41,0
607285990,2015,6,7,6,39,28.02,-81.186,-6.705,14.4,5.23,0
607501378,2015,7,19,11,16,22.57,-78.96,2.811,22.1,5.03,0
607833253,2015,9,28,8,15,59.45,-80.681,-3.409,31,4.99,0
607879035,2015,10,15,10,7,26.73,-78.93,-2.585,97.8,5.47,0
608135568,2016,1,1,17,15,41.11,-78.944,0.43,17.7,5.1,0
608461159,2016,3,6,0,54,44.48,-80.558,-1.467,43.1,4.96,0
608544759,2016,4,9,7,15,13.08,-78.194,-4.237,41.9,5.15,0
608556966,2016,4,16,23,58,35,-79.966,0.278,11.3,7.78,0
608556971,2016,4,17,0,29,31.74,-80.458,-0.264,18.8,5.53,0
608556985,2016,4,17,7,13,59.17,-80.326,-0.435,22.8,5.99,0
608556988,2016,4,17,9,23,40.58,-80.661,-0.215,15,5.7,0
608588058,2016,4,18,18,38,11.49,-80.868,-0.985,15,5.45,0
608561428,2016,4,18,21,15,52.55,-80.894,-0.084,15,5.27,0
611829618,2016,4,19,22,22,27.52,-80.085,0.529,30.2,5.68,0
611829637,2016,4,20,8,33,45.34,-80.275,0.652,10,6.04,0
608588064,2016,4,20,8,35,9.55,-80.13,0.66,12.4,6.06,0
608588071,2016,4,20,21,30,5.66,-80.04,0.548,26.9,5.04,0
609595544,2016,4,22,3,3,41.44,-80.592,-0.279,19.5,6.01,0
608589451,2016,4,22,3,20,12.56,-80.67,-0.332,18.3,5.88,0
608589453,2016,4,22,4,31,35.42,-80.556,-0.409,26.5,5.05,0
608589464,2016,4,22,8,52,19.28,-80.71,-0.213,15,5.14,0
608590179,2016,4,23,1,24,32.9,-80.326,0.593,12.4,5.67,0
608600829,2016,4,26,21,58,34.66,-80.766,-0.206,15,5.3,0
611829810,2016,5,18,7,57,3.21,-79.873,0.428,32.1,6.7,0
608794662,2016,5,18,16,46,43.3,-79.721,0.444,34.3,6.87,0
608898835,2016,6,1,10,5,17.48,-80.553,0.254,15,5.09,0
609087200,2016,7,8,4,28,42.62,-80.928,-0.418,15,5.41,0
609093421,2016,7,11,2,1,9.65,-79.681,0.543,23.5,5.93,0
609093424,2016,7,11,2,11,4.57,-79.714,0.545,25.6,6.34,0
609223849,2016,7,21,11,57,46.01,-80.528,-1.006,16,5.15,0
609439035,2016,9,10,10,8,18.87,-76.969,-5.603,120.9,6.11,0
609569043,2016,9,30,16,45,12.09,-77.663,-1.65,174.7,5.02,0
611830943,2016,10,31,0,20,11.09,-74.617,3.386,42.7,5.57,0
609625251,2016,10,31,2,5,57.93,-74.593,3.368,36.5,5.04,0
609869873,2016,12,12,15,53,58.99,-79.851,0.824,32.7,5.08,0
609925467,2016,12,19,7,11,39.84,-79.777,0.852,17.5,5.45,0
609926547,2016,12,20,10,49,58.09,-79.809,0.883,14,5.3,0
611831450,2017,1,2,13,13,48,-76.343,-4.951,109.2,5.92,0
610051736,2017,1,11,2,36,30.66,-80.081,0.594,20,5,0
610159183,2017,1,31,14,22,40.97,-79.709,0.699,31.6,5.42,0
610159387,2017,1,31,23,38,27.3,-76.845,-3.292,52.5,5.15,0
610198059,2017,2,6,13,2,44.98,-74.728,3.387,47.5,5.48,0
610231667,2017,2,20,7,45,12.1,-74.869,-5.193,27.1,5.1,0
610394234,2017,3,21,4,29,12.59,-80.892,-3.6,39.6,4.98,0
610434551,2017,3,24,9,0,54.97,-79.474,3.317,11.4,5.2,0
610435088,2017,3,25,18,6,45.67,-76.943,-4.537,21.9,5.13,0
610532536,2017,4,18,17,49,56.04,-75.246,-2.725,21.6,5.94,0
610662329,2017,6,5,11,34,9.82,-80.499,-4.151,50.9,5.62,0
610728836,2017,6,30,22,29,45.61,-80.513,-0.296,25.1,6.01,0
610757105,2017,7,2,19,26,28.76,-74.066,3.529,35,5.33,0
610778305,2017,7,11,12,9,15.51,-79.805,0.693,26.9,5.43,0
611084013,2017,10,7,9,26,13.24,-78.048,-1.701,152.3,5.26,0
615818036,2017,10,9,4,15,21.7,-77.657,-1.676,177.5,4.99,0
611444854,2017,11,4,0,16,34.96,-76.122,2.484,164.5,5.14,0
611470510,2017,11,17,13,40,39.52,-79.948,-2.397,76,5.4,0
611470959,2017,11,18,4,23,45.45,-79.729,-2.887,32.5,5.62,0
616640618,2017,11,19,21,42,12,-78.041,-1.735,154.6,5.05,0
611575821,2017,12,3,11,19,5.92,-80.374,-0.497,28,6.2,0
611689095,2018,2,16,8,1,25.3,-81.08,-5.911,26.4,5.26,0
611940607,2018,5,18,12,43,53.49,-82.604,3.975,5.8,5.43,0
611940610,2018,5,18,13,56,38.55,-82.588,3.972,15,5.21,0
611943778,2018,5,22,13,36,16.4,-78.675,0.568,19,4.99,0
618237865,2018,9,7,2,12,4.2,-78.924,-2.3,102.4,6.23,0
612708359,2018,9,8,14,38,56.67,-81.559,-4.431,14.6,5.12,0
613510515,2018,10,20,18,42,22.34,-77.004,-5.187,108.4,5.02,0
613510608,2018,10,21,21,8,54.79,-80.093,-1.898,69.6,5.15,0
613514318,2018,10,26,9,11,51.72,-77.937,-1.516,170.3,4.97,0
614237348,2018,11,17,12,55,36.21,-80.799,-2.538,31.7,5.07,0
614453609,2018,12,15,21,11,39.85,-79.137,0.222,25,5.17,0
614508335,2019,1,3,21,11,50.27,-76.914,-5.737,42.6,5.18,0
614575835,2019,1,18,21,27,0.05,-76.774,-3.275,102.6,5.69,0
614590693,2019,1,26,12,32,26.85,-75.899,3.029,15,5.61,0
614592262,2019,1,28,21,7,10,-75.897,3.063,11.8,5.48,0
614611508,2019,2,4,17,45,46.91,-80.024,-2.446,70.1,5.82,0
614612983,2019,2,5,9,53,3.51,-78.739,-2.88,98.4,4.96,0
614670009,2019,2,14,6,24,46.12,-77.878,0.661,15,5.05,0
614969911,2019,2,22,10,17,23.04,-77,-2.251,152.4,7.48,0
614969921,2019,2,22,10,40,38.76,-79.938,-2.28,70.7,5.62,0
620328439,2019,3,20,16,23,21.53,-77.374,-2.815,29.6,5.3,0
620301451,2019,3,31,7,4,5.23,-80.996,-2.011,30.9,6.24,0
620328592,2019,3,31,7,28,51.52,-80.829,-2.008,32.6,5.65,0
615332529,2019,3,31,14,9,12.76,-80.931,-1.934,27.4,5.02,0
615372867,2019,4,8,3,23,48.68,-80.462,-2.219,52.7,5.03,0
615376080,2019,4,9,11,39,52.38,-78.76,3.813,15,5.03,0
615409077,2019,4,17,9,55,48.07,-82.714,3.992,14,5.11,0
615409932,2019,4,17,15,1,1.33,-78.137,-5.127,62.2,5.1,0
615702567,2019,5,16,4,4,55.63,-76.982,-2.349,134.6,5.05,0
615748456,2019,5,26,7,41,15.21,-75.243,-5.898,133,7.99,0
616042638,2019,7,4,18,20,58.84,-80.422,-4.28,59.5,5.13,0
616239630,2019,8,18,9,28,28.28,-79.459,-2.393,87.3,5.03,0
616249596,2019,8,25,20,30,19.19,-78.056,2.788,57.1,4.99,0
617002060,2019,12,24,19,3,52.91,-74.16,3.435,20.8,5.96,0
621378269,2019,12,24,19,11,2.18,-74.163,3.454,20.9,5.25,0
617183106,2019,12,24,19,15,44.08,-74.128,3.475,18,5.16,0
617002307,2019,12,24,19,19,4.94,-74.165,3.445,17.7,5.77,0
