eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,sigmaMagnitude
196810120754,1968,10,12,7,54,39.54,-77.63,-1.5,181.4,4.4,0
196810181959,1968,10,18,19,59,25.3,-80.8,-4.13,83.3,4.6,0
196811070244,1968,11,7,2,44,38,-77.3,-5.82,102,4.2,0
196811071817,1968,11,7,18,17,15.26,-80.59,-4.18,43.3,4.8,0
196811092323,1968,11,9,23,23,35.8,-77.49,-1.16,209,4.5,0
196811190718,1968,11,19,7,18,56,-77.14,-5.28,21,4.7,0
196811290931,1968,11,29,9,31,5.6,-77,-5.72,115,4,0
196811300947,1968,11,30,9,47,2,-76.73,-2.73,148,4.4,0
196812010344,1968,12,1,3,44,18,-79.4,2.87,23,4.1,0
196812010408,1968,12,1,4,8,23,-79.5,-3.6,142,4,0
196812041323,1968,12,4,13,23,9,-75.9,3.9,96,4.1,0
196812041541,1968,12,4,15,41,38,-78.4,-1.2,30,4.2,0
196812051913,1968,12,5,19,13,25.2,-83.7,2.3,33,4.2,0
197012210721,1970,12,21,7,21,47.18,-80.87,-3.97,36,4.8,0
197012210733,1970,12,21,7,33,18.31,-80.84,-4.02,43.5,5.1,0
197012211058,1970,12,21,10,58,41.56,-80.32,-4.09,75.9,4.7,0
197012220148,1970,12,22,1,48,31.55,-80.74,-4.01,33.4,5.4,0
197012221508,1970,12,22,15,8,37.12,-80.72,-3.97,40.3,4.9,0
197012230238,1970,12,23,2,38,45,-80.8,-3.8,23,4,0
197012250803,1970,12,25,8,3,41.2,-81.1,-3.88,33,4.4,0
197012252118,1970,12,25,21,18,18,-81,-4.11,44,4,0
197012270310,1970,12,27,3,10,6.8,-80.88,-3.89,46,4.8,0
197301251306,1973,1,25,13,6,9.74,-77.72,-1.5,192.1,4.4,0
197301301736,1973,1,30,17,36,21.16,-77.03,-5.64,57.9,4.6,0
197302010410,1973,2,1,4,10,21.03,-80.77,-4.18,42.4,4.8,0
197302060409,1973,2,6,4,9,3.08,-78.39,-4.95,49.1,4.8,0
197302111253,1973,2,11,12,53,57.31,-81.12,-6.03,99.9,4.6,0
197302230426,1973,2,23,4,26,23.19,-78.19,-2.09,50.4,5.8,0
197302230641,1973,2,23,6,41,19.91,-78.23,-2.04,21.8,4.9,0
197302232310,1973,2,23,23,10,51.93,-78.44,-2.25,21.3,4.5,0
197303011749,1973,3,1,17,49,5.94,-78.1,-2.16,72.2,4.8,0
197303051111,1973,3,5,11,11,54.83,-80.66,-4.16,58,4.5,0
197303091154,1973,3,9,11,54,18.5,-80.42,-1.36,59,4.1,0
197303220240,1973,3,22,2,40,57.9,-82.54,3.26,0,4.3,0
197304111849,1973,4,11,18,49,12.33,-82.14,3.52,203.9,4.1,0
197304230508,1973,4,23,5,8,54.19,-83.7,2.88,60.4,4.2,0
197304250152,1973,4,25,1,52,1.25,-74.83,1.61,0,4.3,0
197304261644,1973,4,26,16,44,13.7,-80.21,-6.93,40,4.7,0
197304281221,1973,4,28,12,21,8.1,-79.99,-1.8,78.6,5.5,0
197304302052,1973,4,30,20,52,54.89,-77.37,3.99,0,4.4,0
197305031550,1973,5,3,15,50,34.6,-78.39,-1.97,72,4.1,0
197305101346,1973,5,10,13,46,33.08,-78.97,-2.18,103.2,4.9,0
197305300438,1973,5,30,4,38,2.36,-78.47,-2.29,104.5,5.6,0
197306041314,1973,6,4,13,14,29.8,-77.79,-1.31,177,4.3,0
197306061932,1973,6,6,19,32,53.41,-79.93,-2.25,96.3,4.2,0
197306090022,1973,6,9,0,22,44.8,-83.96,3.01,33,4,0
197306091324,1973,6,9,13,24,10.43,-77.39,-4.8,121,4.8,0
197306200205,1973,6,20,2,5,10.27,-74.17,3.17,0,4.3,0
197307131906,1973,7,13,19,6,58.29,-76.32,-6.87,96.9,4.4,0
197307281946,1973,7,28,19,46,9.82,-80.65,-4.33,63.2,4.5,0
197307302335,1973,7,30,23,35,44.72,-80.74,-3.84,75.2,4.5,0
197308011035,1973,8,1,10,35,9.63,-77.81,-2.74,71.2,4.2,0
197308070556,1973,8,7,5,56,25.59,-77.13,-5.87,72.4,4.7,0
197310090436,1973,10,9,4,36,50.88,-76.24,-4.17,147.3,4.4,0
197310180918,1973,10,18,9,18,35.43,-74.92,2.86,54.2,5.1,0
197311020240,1973,11,2,2,40,18.47,-82.8,1.1,47.7,4.9,0
197311042106,1973,11,4,21,6,55.3,-79.53,-1.39,33,4.5,0
197311092241,1973,11,9,22,41,29.91,-80.95,-4.01,39.3,5.6,0
197311110153,1973,11,11,1,53,13.59,-75.11,-5.98,155.5,4.7,0
197311260324,1973,11,26,3,24,46.66,-75.21,-6.84,91.9,4.6,0
197311262309,1973,11,26,23,9,30.86,-79.21,3.54,33,4.6,0
197312101928,1973,12,10,19,28,14.59,-77.71,-1.43,181.5,5.4,0
197401130455,1974,1,13,4,55,28.8,-80.69,-0.79,50,4.2,0
197401210234,1974,1,21,2,34,40.6,-77.92,-4.53,73.7,4.5,0
197401221300,1974,1,22,13,0,6.87,-81.24,-6.36,58.8,4.5,0
197402030645,1974,2,3,6,45,14.46,-75.57,-0.14,0,4.4,0
197402032016,1974,2,3,20,16,25.25,-76.57,2.99,158.4,4.4,0
197402120833,1974,2,12,8,33,19.4,-74.68,-5.92,54.5,4.5,0
197402211243,1974,2,21,12,43,48.7,-74.3,3.97,66,4.9,0
197402250245,1974,2,25,2,45,22.61,-78.02,-1.57,174.6,4.2,0
197403050055,1974,3,5,0,55,45,-77.71,-6.45,235,4,0
197403100908,1974,3,10,9,8,47.68,-79.84,0.22,60.4,4.6,0
197403101617,1974,3,10,16,17,11.95,-79.98,0.42,52.9,5.6,0
197403282122,1974,3,28,21,22,46.2,-78.13,-3.24,35,4.1,0
197404011534,1974,4,1,15,34,18.3,-77.25,-5,136,4.3,0
197404180353,1974,4,18,3,53,38.47,-76.96,-5.64,53.1,4.6,0
197405011046,1974,5,1,10,46,52.88,-76.48,-3.59,119.6,4.2,0
197405170842,1974,5,17,8,42,8.69,-78.45,-0.59,84.8,4.6,0
197405240407,1974,5,24,4,7,57.73,-83.03,3.59,33,4.3,0
197405291027,1974,5,29,10,27,56.26,-81.18,-5.59,10.5,4.3,0
197406012111,1974,6,1,21,11,26.28,-80.85,-2.86,34,4.9,0
197406032306,1974,6,3,23,6,28.26,-81.29,-5.04,84.1,4.3,0
197406041119,1974,6,4,11,19,27.27,-80.74,-1.85,66.3,4.7,0
197406091041,1974,6,9,10,41,23.56,-80.94,-5.8,48.8,5.1,0
197406091416,1974,6,9,14,16,2.67,-81.01,-5.8,28.9,5.6,0
197406121820,1974,6,12,18,20,32.1,-76.7,-3.97,149.1,4.5,0
197406122155,1974,6,12,21,55,59.9,-80.25,-2.97,127,4.1,0
197406161742,1974,6,16,17,42,57.7,-78.81,2.56,60.9,4.1,0
197406230734,1974,6,23,7,34,16.2,-80.44,-2.03,62,4.4,0
197406301841,1974,6,30,18,41,50.7,-79.82,-2.81,58,4.2,0
197407061453,1974,7,6,14,53,41.2,-81.65,1.09,214.3,4.6,0
197407212215,1974,7,21,22,15,56.84,-80.5,-4.84,94,4.8,0
197407240622,1974,7,24,6,22,20.1,-82.64,3.36,32.9,4,0
196310300117,1963,10,30,1,17,31.1,-77.9,-4.8,20,5.3,0
196310312319,1963,10,31,23,19,15.3,-77.7,-4.9,60,4.5,0
196311030310,1963,11,3,3,10,12.7,-77.8,-3.5,33,6,0
196311030424,1963,11,3,4,24,48.4,-78.3,-4.3,146,4.2,0
196311031202,1963,11,3,12,2,28.3,-78.3,-3.7,33,4.5,0
196311040103,1963,11,4,1,3,13.3,-79.7,2.3,62,4.1,0
196311060128,1963,11,6,1,28,46.6,-77.7,-4.2,170,4.1,0
196311081922,1963,11,8,19,22,54.7,-78.2,-3.7,33,4.5,0
196311112018,1963,11,11,20,18,39.7,-82.6,4,33,4.8,0
196311150018,1963,11,15,0,18,52.4,-76.8,-4.7,152,4.3,0
196311161806,1963,11,16,18,6,55,-80,-2.2,59,4.6,0
196312130416,1963,12,13,4,16,13.5,-78.4,-2.7,109,4.5,0
196312161641,1963,12,16,16,41,9.5,-78,-1.6,170,4.8,0
196312201048,1963,12,20,10,48,4.2,-80.8,-5.2,55,5.2,0
196312302339,1963,12,30,23,39,27.2,-78.4,-2.5,33,4.3,0
196401031327,1964,1,3,13,27,51,-76,-5.3,106,4.2,0
196401032212,1964,1,3,22,12,9.4,-79.19,-1.35,33,4.5,0
196401051549,1964,1,5,15,49,17.5,-78.21,0.39,80,4.3,0
196401110734,1964,1,11,7,34,19.2,-82.79,3.51,69,4.1,0
196401120640,1964,1,12,6,40,34.1,-82.91,3.49,34,4.2,0
196401171327,1964,1,17,13,27,21.9,-77.5,-3.44,33,4.2,0
196401312146,1964,1,31,21,46,31.9,-77.92,-0.18,33,4.6,0
196402011147,1964,2,1,11,47,29.2,-78.1,-3.42,33,5.1,0
196402040624,1964,2,4,6,24,49.5,-80.4,-4,164,4,0
196402040738,1964,2,4,7,38,8.3,-80.79,-4,130,4.2,0
196402151054,1964,2,15,10,54,19.1,-79.36,3.18,65,4.3,0
196402211351,1964,2,21,13,51,47.7,-81.5,-7,33,4.4,0
196402241838,1964,2,24,18,38,33.8,-78,-3.37,33,4.1,0
196403021719,1964,3,2,17,19,50.9,-77.55,-1.99,29,4.7,0
196403131454,1964,3,13,14,54,2,-77,-3.7,0,4.2,0
196403151414,1964,3,15,14,14,53.7,-78.1,-2.7,94,4.3,0
196403200655,1964,3,20,6,55,33.39,-79.71,-2.06,107.6,5.4,0
196403220705,1964,3,22,7,5,36.93,-77.02,-5.67,115.2,5.2,0
196403230335,1964,3,23,3,35,45.5,-78.8,-1.11,68,4.2,0
196403240636,1964,3,24,6,36,19.5,-78.6,-5.2,33,4,0
196403260525,1964,3,26,5,25,2.9,-76.62,-5.01,97,4.8,0
196404010426,1964,4,1,4,26,56.1,-80.2,-2.94,65,4.4,0
196404071750,1964,4,7,17,50,8.9,-83.24,2.13,33,4.3,0
196404191317,1964,4,19,13,17,11.5,-79.4,-3.73,134,4,0
196404290408,1964,4,29,4,8,3.7,-77.9,-3.44,78,4.4,0
196405092006,1964,5,9,20,6,43.8,-81.3,-5.33,126,4.5,0
196405120827,1964,5,12,8,27,4.9,-77.3,-0.6,33,4,0
196405192303,1964,5,19,23,3,36.15,-80.25,-0.86,10.8,5.7,0
196405200325,1964,5,20,3,25,4.69,-80.25,-0.83,20.1,4.6,0
196406030749,1964,6,3,7,49,31.4,-78.6,-5.19,33,4.1,0
196406091531,1964,6,9,15,31,29.6,-77.9,-4.77,40,4.1,0
196406091816,1964,6,9,18,16,16.34,-79.02,-0.16,57.6,4.7,0
196406121644,1964,6,12,16,44,35.6,-83.13,2.19,49,4.8,0
196406211007,1964,6,21,10,7,24.8,-82.7,3.71,23,4,0
196406220329,1964,6,22,3,29,55.8,-78.1,-2.56,46,4,0
196406230030,1964,6,23,0,30,12.3,-78.1,-3.73,53,4.5,0
196406230204,1964,6,23,2,4,40.2,-79.98,-2.65,39,5,0
196406240621,1964,6,24,6,21,41,-77.4,-3.5,33,4,0
196406290850,1964,6,29,8,50,56,-78,-1.6,156,4,0
196407050106,1964,7,5,1,6,26.2,-78.66,-1.14,70,4,0
196407261355,1964,7,26,13,55,40,-78.4,2.6,64,5.2,0
196407261943,1964,7,26,19,43,40.6,-78.42,2.52,101,4.5,0
196407270403,1964,7,27,4,3,33.51,-77.89,-1.78,154.4,4.3,0
196408032129,1964,8,3,21,29,40.7,-78,3.42,68,4.4,0
196408041306,1964,8,4,13,6,22.3,-78.7,-5.14,33,4.1,0
196408131632,1964,8,13,16,32,19.1,-81.3,-6,49,4.2,0
196408141925,1964,8,14,19,25,34.4,-80.04,0.27,70,4.3,0
196408191400,1964,8,19,14,0,37.9,-75.26,-6.92,15,4.4,0
196408200027,1964,8,20,0,27,48,-78.9,2.08,55,4.3,0
196408241037,1964,8,24,10,37,23.7,-77.92,-1.5,178,5,0
196509270315,1965,9,27,3,15,58.4,-80.6,-1.46,116,4.2,0
196510101646,1965,10,10,16,46,19.1,-81.7,-1.1,33,4.5,0
196510110007,1965,10,11,0,7,4.8,-77.2,-3.6,157,4,0
196510121510,1965,10,12,15,10,46.8,-80.9,-1.4,33,4.4,0
196510231600,1965,10,23,16,0,45,-81,-1.6,152,4.2,0
196510251117,1965,10,25,11,17,26.7,-81,-1.1,33,4.3,0
196510300837,1965,10,30,8,37,21.7,-77.9,-2.4,166,4.1,0
196510310402,1965,10,31,4,2,25.7,-77.6,-1.6,245,4.7,0
196511190952,1965,11,19,9,52,37.6,-77.6,-2,189,4.2,0
196511260025,1965,11,26,0,25,49.2,-77.2,-4.7,120,4.4,0
196511270437,1965,11,27,4,37,14.1,-82.5,3.9,38,4.2,0
196511291707,1965,11,29,17,7,3.01,-78.63,-6.05,30.9,5.3,0
196511291753,1965,11,29,17,53,55.1,-80.1,-6.8,33,4.1,0
196512030832,1965,12,3,8,32,26.2,-77.9,-3.54,41,4.7,0
196512030955,1965,12,3,9,55,49.7,-79.9,-4.5,89,4.5,0
196512041716,1965,12,4,17,16,29.1,-79.2,-3.9,33,4.3,0
196512070344,1965,12,7,3,44,41.2,-78.2,-3.5,42,4.2,0
196512100259,1965,12,10,2,59,17.1,-81.1,-6.56,37,4.5,0
196512112148,1965,12,11,21,48,29.4,-81.3,-6.4,33,4.2,0
196512122225,1965,12,12,22,25,14.7,-77.6,-1.5,201,5.6,0
196512250721,1965,12,25,7,21,53.8,-81.5,-1.9,44,4.5,0
196512282204,1965,12,28,22,4,54.21,-77.13,-3.17,17.9,5.4,0
196512290408,1965,12,29,4,8,25.8,-77.27,-3.17,35,4.6,0
196601120802,1966,1,12,8,2,9.21,-77.06,-2.28,155.5,4.6,0
196601181025,1966,1,18,10,25,58,-80.91,-3.52,56,4.3,0
196601202131,1966,1,20,21,31,24.8,-79.8,-0.6,53,4.2,0
196601282125,1966,1,28,21,25,22.4,-81.3,-3.5,33,4.5,0
196601311354,1966,1,31,13,54,24.62,-78.03,-1.64,163.9,4.3,0
196602092030,1966,2,9,20,30,24,-77.87,-1.65,172,4,0
196602201051,1966,2,20,10,51,24,-80.3,-1.13,133,4.2,0
196602261537,1966,2,26,15,37,18,-77.6,-3.48,33,4.1,0
196603041025,1966,3,4,10,25,4.3,-80.1,-1.23,33,4.1,0
196603211428,1966,3,21,14,28,21,-83.71,3.6,120,4.3,0
196603230610,1966,3,23,6,10,18,-78.9,-6.5,111,4,0
196603281529,1966,3,28,15,29,23.07,-80.83,-3.98,43.1,5.3,0
196603281742,1966,3,28,17,42,47.95,-80.75,-3.98,36.9,5.3,0
196603281820,1966,3,28,18,20,17,-80.4,-3.9,72,4.1,0
196603281856,1966,3,28,18,56,25,-80.4,-3.9,65,4.2,0
196603282029,1966,3,28,20,29,34.33,-80.89,-4.11,30,4.5,0
196604061224,1966,4,6,12,24,48,-81.78,-3.75,5,4.6,0
196604151014,1966,4,15,10,14,58.8,-80.3,-2.87,37,4.1,0
196605010804,1966,5,1,8,4,23.8,-75.76,-6.69,48,4.4,0
196605060947,1966,5,6,9,47,10,-78,3.7,70,4.1,0
196605070648,1966,5,7,6,48,40.4,-76.1,-5.21,101,4.4,0
196605152016,1966,5,15,20,16,4.1,-78.02,-1.55,194,4.1,0
196605242050,1966,5,24,20,50,59,-78.1,-2.29,1,4.1,0
196606050053,1966,6,5,0,53,0.9,-81.5,-6.3,33,4.3,0
196606161227,1966,6,16,12,27,52,-80.5,-1.55,51,4.1,0
196606211251,1966,6,21,12,51,23,-77,-4.23,101,4.4,0
196606301049,1966,6,30,10,49,54,-76.8,-6.74,29,4.4,0
196607130832,1966,7,13,8,32,49,-77.3,-2.22,142,4,0
196607221947,1966,7,22,19,47,42,-80.96,-6.23,60,4.8,0
196608010948,1966,8,1,9,48,3.8,-78.6,-1.16,74,4.7,0
196608200743,1966,8,20,7,43,28.91,-77.2,-3.17,113.3,5.5,0
196608210939,1966,8,21,9,39,22,-78.9,-4.05,138,4.2,0
196608242010,1966,8,24,20,10,9.91,-77.43,-1.49,198.8,4.4,0
196609032242,1966,9,3,22,42,16,-78.1,-3.6,135,4,0
196609062104,1966,9,6,21,4,37.7,-76.57,-4.83,179,4.1,0
196609101613,1966,9,10,16,13,50,-80.9,-0.2,63,4.3,0
196609102008,1966,9,10,20,8,0,-78.7,-5.3,72,4.3,0
196609171255,1966,9,17,12,55,23.3,-77.53,-5.04,82,4.3,0
196610101528,1966,10,10,15,28,46,-79,-1.64,57,4,0
196610121827,1966,10,12,18,27,50,-80.91,-4.7,52,4.4,0
196610181843,1966,10,18,18,43,36.33,-74.31,3.63,38.6,4.9,0
196610191428,1966,10,19,14,28,27.28,-78.83,2.8,18.5,4.6,0
196610210922,1966,10,21,9,22,1,-79.14,3.74,67,4.2,0
196611040855,1966,11,4,8,55,51.4,-77.85,-4.39,61,4.7,0
196611040914,1966,11,4,9,14,59,-77.83,-4.48,78,4.6,0
196611112017,1966,11,11,20,17,46.8,-79.2,-1.15,119,4.3,0
196611250449,1966,11,25,4,49,9,-79.42,1.69,74,4.4,0
196611280136,1966,11,28,1,36,17.5,-77.33,0.61,127,4.3,0
196612031704,1966,12,3,17,4,59,-83.3,2.18,42,4.6,0
196612061000,1966,12,6,10,0,38,-76.3,0.4,104,4.4,0
196612071823,1966,12,7,18,23,11,-80.2,-1.62,98,4.3,0
196612081134,1966,12,8,11,34,30,-80.6,-1.58,98,4.4,0
196612170920,1966,12,17,9,20,30,-77.5,3.6,33,4,0
196612211137,1966,12,21,11,37,27,-77,-1.9,33,4.1,0
196612251226,1966,12,25,12,26,12,-83.48,0.61,44,4.8,0
196701030455,1967,1,3,4,55,57.5,-77.68,-1.26,193,4.2,0
196701291827,1967,1,29,18,27,44,-78,-4.57,67,4.2,0
196702050320,1967,2,5,3,20,44,-80.7,-5.2,48,4.2,0
196702091524,1967,2,9,15,24,47.03,-74.79,2.84,55,7,0
196702091644,1967,2,9,16,44,13,-74.5,2.87,113,4.2,0
196702091715,1967,2,9,17,15,40,-74.9,3,31,4.2,0
196702091925,1967,2,9,19,25,22.6,-74.67,3.27,106,4.3,0
196702092115,1967,2,9,21,15,21,-74.9,2.84,4,4.3,0
196905281330,1969,5,28,13,30,8.39,-76.85,-2.14,161.7,5.4,0
196905311107,1969,5,31,11,7,17.71,-77.76,-1.73,162.7,5,0
196906070827,1969,6,7,8,27,35.7,-79.75,-2.09,119,4.4,0
196906131619,1969,6,13,16,19,0.53,-82.07,-6.07,15.7,4.9,0
197804301253,1978,4,30,12,53,28.54,-79.15,2.51,57.1,4.5,0
197805080732,1978,5,8,7,32,29.47,-77.27,-3.32,107.7,5.1,0
197805202358,1978,5,20,23,58,2.22,-81.21,-5.44,20,5.1,0
197805280607,1978,5,28,6,7,4,-74.57,-6.7,75,4.9,0
197806070800,1978,6,7,8,0,35.08,-78.29,-0.65,6.8,4.8,0
197806090922,1978,6,9,9,22,17.19,-80.53,-4.72,86.2,4.6,0
197806100429,1978,6,10,4,29,45.69,-78.82,2.82,18.9,4.6,0
197806181107,1978,6,18,11,7,46.66,-80.94,-2.73,103,4.5,0
197807030524,1978,7,3,5,24,55.05,-81.23,-6.07,33,4.6,0
197807181426,1978,7,18,14,26,2.52,-78.19,1.92,88.9,4.7,0
197807220740,1978,7,22,7,40,4.26,-77.78,-1.29,202,4.4,0
197807281032,1978,7,28,10,32,34,-80.41,-3.71,33,4,0
197808100410,1978,8,10,4,10,56.29,-78.69,-2.05,131.9,4.8,0
197808120825,1978,8,12,8,25,27.34,-77.54,2.58,124.3,4.1,0
197808300026,1978,8,30,0,26,4.07,-78.39,-5.29,131.6,4.9,0
197809110421,1978,9,11,4,21,57.41,-78.16,-2.08,166.4,4.3,0
197809261339,1978,9,26,13,39,4.68,-80.96,-1.54,33,4.7,0
197811040421,1978,11,4,4,21,12.11,-81.22,-5.93,34.3,4.9,0
197811042016,1978,11,4,20,16,8.93,-76.45,-2.12,58,4.3,0
197811090036,1978,11,9,0,36,56.49,-77.86,-1.42,171.3,4.8,0
197811112147,1978,11,11,21,47,55.98,-78.02,-1.92,157.8,4.2,0
197811210007,1978,11,21,0,7,5.61,-81.2,-4.33,42.1,5.1,0
197811241516,1978,11,24,15,16,45.18,-80.9,-4.89,64.3,5.1,0
197812181337,1978,12,18,13,37,31.16,-77.52,-1.39,168,4.2,0
197812242313,1978,12,24,23,13,43.89,-80.03,-2.64,39.9,4.6,0
197812270933,1978,12,27,9,33,24.54,-76.51,-1.83,33,4,0
197901061250,1979,1,6,12,50,51.84,-75.82,2.2,41.2,4.5,0
197901170212,1979,1,17,2,12,51.57,-77.74,-1.24,196.8,4.4,0
197901271338,1979,1,27,13,38,58.24,-76.65,-5.29,56.8,4.5,0
197902040452,1979,2,4,4,52,32.89,-79.29,0.11,61.7,4.5,0
197902281503,1979,2,28,15,3,49.23,-79.76,0.9,41.8,4.8,0
197903010537,1979,3,1,5,37,11.06,-81.03,-6.53,28.6,5.1,0
197903011433,1979,3,1,14,33,13.34,-80.02,0.62,10.8,5.7,0
197903090840,1979,3,9,8,40,12.95,-80.03,0.77,71.6,4.3,0
197903090917,1979,3,9,9,17,21.69,-80.18,0.47,67.6,4.5,0
197903100028,1979,3,10,0,28,0.09,-80.02,0.6,83.3,4.5,0
197903110416,1979,3,11,4,16,52.83,-83.08,3.62,33,4.4,0
197903110714,1979,3,11,7,14,30.97,-82.72,3.64,33,4.6,0
197903150056,1979,3,15,0,56,59.87,-83.2,3.17,33,4.8,0
197903160703,1979,3,16,7,3,35.19,-76.68,-4.23,46,4.4,0
197903261607,1979,3,26,16,7,0.39,-77.51,-1.57,177.6,4.4,0
197903270909,1979,3,27,9,9,16.9,-76.02,3.93,127,4.4,0
197904060241,1979,4,6,2,41,21.37,-77.7,-1.65,192.6,4.4,0
197904151331,1979,4,15,13,31,45.47,-82.83,3.43,33,4.9,0
197904211146,1979,4,21,11,46,20.94,-81.46,-5.99,48,4.7,0
196702131025,1967,2,13,10,25,44.7,-75.37,-5.14,46,5.3,0
196702162349,1967,2,16,23,49,8.8,-75.83,3.43,196,4.2,0
196702201100,1967,2,20,11,0,8.8,-77.54,3.38,85,4.4,0
196702222027,1967,2,22,20,27,43.1,-74.62,3.26,102,4.3,0
196702240731,1967,2,24,7,31,50,-76.2,2.4,107,4.3,0
196702251706,1967,2,25,17,6,34,-76.2,2.5,118,4.1,0
196702270206,1967,2,27,2,6,41.34,-74.82,2.94,38.1,4.9,0
196703020247,1967,3,2,2,47,33.43,-78.58,-0.18,119.4,5.8,0
196703071530,1967,3,7,15,30,27.3,-78.03,-1.48,169,4,0
196703130059,1967,3,13,0,59,5.9,-74.61,2.93,91,4.3,0
196703160926,1967,3,16,9,26,23.1,-74.84,3.77,100,4.2,0
196703240615,1967,3,24,6,15,44,-74.9,2.91,53,4.3,0
196703241538,1967,3,24,15,38,50.32,-74.97,-6.63,138.6,4.9,0
196703261630,1967,3,26,16,30,32.6,-77.69,3.04,87,4.4,0
196703280451,1967,3,28,4,51,35,-80.91,-5.02,88,4.4,0
196703310824,1967,3,31,8,24,2.3,-76.3,-2.44,171,4,0
196704020303,1967,4,2,3,3,16.4,-74.51,2.9,104,4.1,0
196704130530,1967,4,13,5,30,6.24,-76.65,-6.15,42.2,4.8,0
196704180948,1967,4,18,9,48,49.1,-80.96,-1.28,43,4.4,0
196704181658,1967,4,18,16,58,13,-74,3.1,156,4,0
196704190626,1967,4,19,6,26,57,-80.93,-1.09,39,4.5,0
196704221929,1967,4,22,19,29,36,-79.4,-5.71,67,4.3,0
196704241454,1967,4,24,14,54,36,-80.4,-6.5,125,4.3,0
196704281745,1967,4,28,17,45,17,-79.5,-2.88,82,4.2,0
196704290220,1967,4,29,2,20,58,-75.9,-5.4,33,4.4,0
196704290221,1967,4,29,2,21,17.3,-76.14,-3.99,124,4.4,0
196705101902,1967,5,10,19,2,36.5,-79.9,-3.86,33,4,0
196705180748,1967,5,18,7,48,54.69,-78.61,-0.86,20.7,4.4,0
196705192139,1967,5,19,21,39,54,-74.3,2.93,36,4.3,0
196706071139,1967,6,7,11,39,53.24,-78.55,-0.98,46.6,4.5,0
196706181310,1967,6,18,13,10,54.69,-81.01,-3.92,40.3,4.4,0
196706210649,1967,6,21,6,49,53.1,-77.74,-2.27,7.8,5.4,0
196706221206,1967,6,22,12,6,24,-78.2,-2.4,71,4.1,0
196706221349,1967,6,22,13,49,48,-77.62,-2.38,30,4.9,0
196706222053,1967,6,22,20,53,59,-77.8,-2.33,36,4.2,0
196706231724,1967,6,23,17,24,47,-77.72,-2.34,25,4,0
196706240716,1967,6,24,7,16,38.7,-79.9,-2.23,85,4,0
196706250556,1967,6,25,5,56,54,-77.7,-2.3,52,4,0
196706262309,1967,6,26,23,9,15,-83,3.1,33,4.1,0
196707132101,1967,7,13,21,1,37.4,-77.35,-1.49,216,4.4,0
196707141008,1967,7,14,10,8,43.72,-77.34,-6.31,110,4.6,0
196707200840,1967,7,20,8,40,20.1,-84,3.4,33,4,0
196707240435,1967,7,24,4,35,49,-77.5,-2.24,15,4,0
196707290948,1967,7,29,9,48,29,-78.6,-1.04,3,4.1,0
196707310550,1967,7,31,5,50,47.8,-84,3.2,33,4.4,0
196708030828,1967,8,3,8,28,48,-74.5,2.57,35,4.3,0
196708120132,1967,8,12,1,32,3,-82.6,1.39,87,4.2,0
196708181905,1967,8,18,19,5,9,-81.4,-4.98,66,4.3,0
196708230921,1967,8,23,9,21,0.38,-81.57,-4.36,29.4,5,0
196709110035,1967,9,11,0,35,36,-82.77,3.44,41,4.5,0
196710011222,1967,10,1,12,22,48.1,-79.92,-2.33,91,4.5,0
196710060820,1967,10,6,8,20,59,-75,-4,33,4.1,0
196710061445,1967,10,6,14,45,20.8,-77.99,-1.49,177,4,0
196710140107,1967,10,14,1,7,15,-80.4,-1.11,82,4.1,0
196710152111,1967,10,15,21,11,17,-78.3,-3.57,46,4.4,0
196710200439,1967,10,20,4,39,12,-75.2,-5.1,116,4,0
196710220639,1967,10,22,6,39,5.3,-78.7,-0.72,33,4,0
196710241517,1967,10,24,15,17,51.77,-78.99,-2.45,90.2,5,0
196710300252,1967,10,30,2,52,6.4,-78.54,-0.59,33,4.5,0
196711041626,1967,11,4,16,26,49.41,-77.67,-2.75,94.4,5.8,0
196711051423,1967,11,5,14,23,54.17,-74.84,3.09,25.2,4.9,0
196711151837,1967,11,15,18,37,32.05,-81,-1.97,30.1,4.7,0
196711190658,1967,11,19,6,58,54.6,-78.37,-1.11,6,4.3,0
196712040409,1967,12,4,4,9,27,-83.8,2.7,114,4.3,0
196712111416,1967,12,11,14,16,8.8,-77.74,-5.57,137,4.6,0
196712160319,1967,12,16,3,19,14.57,-77.15,-2.87,112,5.2,0
196712232257,1967,12,23,22,57,44.2,-78.39,-6.57,43,4.5,0
196801010241,1968,1,1,2,41,25,-79.69,2.36,35,4.4,0
196801040809,1968,1,4,8,9,23,-74.5,2.6,78,4,0
196801150818,1968,1,15,8,18,11.4,-78.67,-2.25,122,4.1,0
196801280150,1968,1,28,1,50,48,-75.02,3.08,66,4.7,0
196803030826,1968,3,3,8,26,0.6,-84,3.5,74,4.7,0
196803031616,1968,3,3,16,16,30.8,-76.88,-2.52,162,4.3,0
196803080408,1968,3,8,4,8,37.6,-76.94,-2.08,176,4.1,0
196803080823,1968,3,8,8,23,0,-78.2,-4.1,84,4.2,0
196803212124,1968,3,21,21,24,49,-78.9,-1.13,32,4.3,0
196803290929,1968,3,29,9,29,34,-82.1,3.6,33,4.2,0
196804040246,1968,4,4,2,46,16.1,-78.99,-2.52,100,4.1,0
196804072349,1968,4,7,23,49,5.02,-77.98,-4.89,53.3,4.8,0
